,Unnamed: 0,url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,year,month,day
288318,288318,http://www.billboard.com/charts/hot-100/1988-02-20,1988-02-20,96,That's What Love Is All About,Michael Bolton (2-1988),That's What Love Is All AboutMichael Bolton,1,85.0,19,25,1988,2,20
288335,288335,http://www.billboard.com/charts/hot-100/1988-05-07,1988-05-07,100,Push It,Salt-N-Pepa (5-1988),Push ItSalt-N-Pepa,1,76.0,19,25,1988,5,7
229074,229074,http://www.billboard.com/charts/hot-100/2013-04-20,2013-04-20,41,Catch My Breath,Kelly Clarkson (4-2013),Catch My BreathKelly Clarkson,2,37.0,19,24,2013,4,20
228996,228996,http://www.billboard.com/charts/hot-100/1997-07-05,1997-07-05,42,Secret Garden,Bruce Springsteen (7-1997),Secret GardenBruce Springsteen,2,40.0,19,23,1997,7,5
287030,287030,http://www.billboard.com/charts/hot-100/2005-04-09,2005-04-09,44,Daughters,John Mayer (4-2005),DaughtersJohn Mayer,1,39.0,19,23,2005,4,9
287192,287192,http://www.billboard.com/charts/hot-100/1991-08-10,1991-08-10,97,Don't Treat Me Bad,Firehouse (8-1991),Don't Treat Me BadFirehouse,1,88.0,19,23,1991,8,10
287211,287211,http://www.billboard.com/charts/hot-100/1981-01-17,1981-01-17,100,Out Here On My Own,Irene Cara (1-1981),Out Here On My OwnIrene Cara,1,100.0,19,23,1981,1,17
145052,145052,http://www.billboard.com/charts/hot-100/2016-12-10,2016-12-10,46,Luv,Tory Lanez (12-2016),LuvTory Lanez,1,40.0,19,22,2016,12,10
145300,145300,http://www.billboard.com/charts/hot-100/1979-11-24,1979-11-24,99,I Know A Heartache When I See One,Jennifer Warnes (11-1979),I Know A Heartache When I See OneJennifer Warnes,1,57.0,19,22,1979,11,24
216468,216468,http://www.billboard.com/charts/hot-100/2008-01-19,2008-01-19,45,Wake Up Call,Maroon 5 (1-2008),Wake Up CallMaroon 5,1,36.0,19,22,2008,1,19
275287,275287,http://www.billboard.com/charts/hot-100/2009-08-29,2009-08-29,45,If Today Was Your Last Day,Nickelback (8-2009),If Today Was Your Last DayNickelback,3,32.0,19,22,2009,8,29
286234,286234,http://www.billboard.com/charts/hot-100/2005-01-29,2005-01-29,42,Charlene,Anthony Hamilton (1-2005),CharleneAnthony Hamilton,1,32.0,19,22,2005,1,29
286312,286312,http://www.billboard.com/charts/hot-100/2012-08-11,2012-08-11,48,Springsteen,Eric Church (8-2012),SpringsteenEric Church,1,45.0,19,22,2012,8,11
144191,144191,http://www.billboard.com/charts/hot-100/2000-03-04,2000-03-04,50,Learn To Fly,Foo Fighters (3-2000),Learn To FlyFoo Fighters,1,42.0,19,21,2000,3,4
144258,144258,http://www.billboard.com/charts/hot-100/1962-12-29,1962-12-29,63,I Left My Heart In San Francisco,Tony Bennett (12-1962),I Left My Heart In San FranciscoTony Bennett,1,57.0,19,21,1962,12,29
144471,144471,http://www.billboard.com/charts/hot-100/1991-01-05,1991-01-05,100,Joey,Concrete Blonde (1-1991),JoeyConcrete Blonde,1,83.0,19,21,1991,1,5
195805,195805,http://www.billboard.com/charts/hot-100/1994-09-03,1994-09-03,47,Beautiful In My Eyes,Joshua Kadison (9-1994),Beautiful In My EyesJoshua Kadison,1,46.0,19,21,1994,9,3
257553,257553,http://www.billboard.com/charts/hot-100/2003-02-01,2003-02-01,49,When The Last Time,Clipse (2-2003),When The Last TimeClipse,1,37.0,19,21,2003,2,1
127,127,http://www.billboard.com/charts/hot-100/2003-08-23,2003-08-23,56,Don't Wanna Try,Frankie J (8-2003),Don't Wanna TryFrankie J,1,42.0,19,20,2003,8,23
142334,142334,http://www.billboard.com/charts/hot-100/2013-09-07,2013-09-07,41,I Want Crazy,Hunter Hayes (9-2013),I Want CrazyHunter Hayes,1,30.0,19,20,2013,9,7
142434,142434,http://www.billboard.com/charts/hot-100/1997-08-09,1997-08-09,48,I Love Me Some Him/I Don't Want To,Toni Braxton (8-1997),I Love Me Some Him/I Don't Want ToToni Braxton,1,50.0,19,20,1997,8,9
142508,142508,http://www.billboard.com/charts/hot-100/2008-02-09,2008-02-09,52,I'm So Hood,"DJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies (2-2008)","I'm So HoodDJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies",1,44.0,19,20,2008,2,9
142613,142613,http://www.billboard.com/charts/hot-100/2007-07-28,2007-07-28,58,Like A Boy,Ciara (7-2007),Like A BoyCiara,1,50.0,19,20,2007,7,28
142718,142718,http://www.billboard.com/charts/hot-100/1994-07-23,1994-07-23,63,Love Sneakin' Up On You,Bonnie Raitt (7-1994),Love Sneakin' Up On YouBonnie Raitt,1,56.0,19,20,1994,7,23
142870,142870,http://www.billboard.com/charts/hot-100/1993-11-20,1993-11-20,72,Insane In The Brain,Cypress Hill (11-1993),Insane In The BrainCypress Hill,1,56.0,19,20,1993,11,20
142955,142955,http://www.billboard.com/charts/hot-100/2014-07-19,2014-07-19,77,La La La,Naughty Boy Featuring Sam Smith (7-2014),La La LaNaughty Boy Featuring Sam Smith,1,70.0,19,20,2014,7,19
143059,143059,http://www.billboard.com/charts/hot-100/1993-07-17,1993-07-17,82,Nothin' My Love Can't Fix,Joey Lawrence (7-1993),Nothin' My Love Can't FixJoey Lawrence,1,69.0,19,20,1993,7,17
143131,143131,http://www.billboard.com/charts/hot-100/2004-08-21,2004-08-21,86,Happy People,R. Kelly (8-2004),Happy PeopleR. Kelly,1,76.0,19,20,2004,8,21
143205,143205,http://www.billboard.com/charts/hot-100/2008-08-30,2008-08-30,90,Last Name,Carrie Underwood (8-2008),Last NameCarrie Underwood,1,82.0,19,20,2008,8,30
143380,143380,http://www.billboard.com/charts/hot-100/1989-03-11,1989-03-11,98,Little Liar,Joan Jett & the Blackhearts (3-1989),Little LiarJoan Jett & the Blackhearts,1,84.0,19,20,1989,3,11
193932,193932,http://www.billboard.com/charts/hot-100/2017-01-28,2017-01-28,39,OOOUUU,Young M.A (1-2017),OOOUUUYoung M.A,1,24.0,19,20,2017,1,28
193957,193957,http://www.billboard.com/charts/hot-100/1972-11-18,1972-11-18,41,Starting All Over Again,Mel And Tim (11-1972),Starting All Over AgainMel And Tim,1,19.0,19,20,1972,11,18
194112,194112,http://www.billboard.com/charts/hot-100/2015-02-07,2015-02-07,50,Blame,Calvin Harris Featuring John Newman (2-2015),BlameCalvin Harris Featuring John Newman,1,40.0,19,20,2015,2,7
194140,194140,http://www.billboard.com/charts/hot-100/1993-12-25,1993-12-25,52,Reason To Believe,Rod Stewart (12-1993),Reason To BelieveRod Stewart,1,51.0,19,20,1993,12,25
194279,194279,http://www.billboard.com/charts/hot-100/2014-10-18,2014-10-18,60,Somethin' Bad,Miranda Lambert Duet With Carrie Underwood (10-2014),Somethin' BadMiranda Lambert Duet With Carrie Underwood,1,57.0,19,20,2014,10,18
194295,194295,http://www.billboard.com/charts/hot-100/2013-06-01,2013-06-01,61,Pour It Up,Rihanna (6-2013),Pour It UpRihanna,1,53.0,19,20,2013,6,1
194589,194589,http://www.billboard.com/charts/hot-100/2000-07-01,2000-07-01,78,Only God Knows Why,Kid Rock (7-2000),Only God Knows WhyKid Rock,1,69.0,19,20,2000,7,1
194664,194664,http://www.billboard.com/charts/hot-100/2004-02-28,2004-02-28,82,Runnin (Dying To Live),Tupac Featuring The Notorious B.I.G. (2-2004),Runnin (Dying To Live)Tupac Featuring The Notorious B.I.G.,1,78.0,19,20,2004,2,28
194688,194688,http://www.billboard.com/charts/hot-100/1993-02-13,1993-02-13,83,Someone To Hold,Trey Lorenz (2-1993),Someone To HoldTrey Lorenz,1,78.0,19,20,1993,2,13
194689,194689,http://www.billboard.com/charts/hot-100/1995-08-05,1995-08-05,83,"Ask Of You (From ""Higher Learning"")",Raphael Saadiq (8-1995),"Ask Of You (From ""Higher Learning"")Raphael Saadiq",1,80.0,19,20,1995,8,5
194913,194913,http://www.billboard.com/charts/hot-100/1997-12-06,1997-12-06,94,Someone,SWV (Featuring Puff Daddy) (12-1997),SomeoneSWV (Featuring Puff Daddy),1,89.0,19,20,1997,12,6
194959,194959,http://www.billboard.com/charts/hot-100/1981-09-12,1981-09-12,96,Sweet Baby,Stanley Clarke/George Duke (9-1981),Sweet BabyStanley Clarke/George Duke,1,83.0,19,20,1981,9,12
195036,195036,http://www.billboard.com/charts/hot-100/2009-05-16,2009-05-16,99,Diva,Beyonce (5-2009),DivaBeyonce,1,89.0,19,20,2009,5,16
220676,220676,http://www.billboard.com/charts/hot-100/2009-08-01,2009-08-01,69,Turn My Swag On,Soulja Boy Tell'em (8-2009),Turn My Swag OnSoulja Boy Tell'em,1,64.0,19,20,2009,8,1
222386,222386,http://www.billboard.com/charts/hot-100/2004-10-16,2004-10-16,64,U Should've Known Better,Monica (10-2004),U Should've Known BetterMonica,1,68.0,19,20,2004,10,16
228692,228692,http://www.billboard.com/charts/hot-100/2015-04-18,2015-04-18,55,She Knows,Ne-Yo Featuring Juicy J (4-2015),She KnowsNe-Yo Featuring Juicy J,2,46.0,19,20,2015,4,18
255201,255201,http://www.billboard.com/charts/hot-100/1982-12-04,1982-12-04,100,What's Forever For,Michael Murphey (12-1982),What's Forever ForMichael Murphey,1,97.0,19,20,1982,12,4
259786,259786,http://www.billboard.com/charts/hot-100/2002-05-04,2002-05-04,57,The Whole World,OutKast Featuring Killer Mike (5-2002),The Whole WorldOutKast Featuring Killer Mike,1,42.0,19,20,2002,5,4
264042,264042,http://www.billboard.com/charts/hot-100/1979-12-15,1979-12-15,76,This Night Won't Last Forever,Michael Johnson (12-1979),This Night Won't Last ForeverMichael Johnson,1,63.0,19,20,1979,12,15
265191,265191,http://www.billboard.com/charts/hot-100/2003-04-19,2003-04-19,78,Thugz Mansion,2Pac (4-2003),Thugz Mansion2Pac,1,78.0,19,20,2003,4,19
273714,273714,http://www.billboard.com/charts/hot-100/2012-01-21,2012-01-21,59,Fly,Nicki Minaj Featuring Rihanna (1-2012),FlyNicki Minaj Featuring Rihanna,2,45.0,19,20,2012,1,21
273719,273719,https://www.billboard.com/charts/hot-100/2018-07-21,2018-07-21,62,Jocelyn Flores,XXXTENTACION (7-2018),Jocelyn FloresXXXTENTACION,2,68.0,19,20,2018,7,21
273723,273723,http://www.billboard.com/charts/hot-100/2009-07-11,2009-07-11,64,If U Seek Amy,Britney Spears (7-2009),If U Seek AmyBritney Spears,2,56.0,19,20,2009,7,11
141484,141484,http://www.billboard.com/charts/hot-100/1980-05-24,1980-05-24,97,I Pledge My Love,Peaches & Herb (5-1980),I Pledge My LovePeaches & Herb,1,66.0,19,19,1980,5,24
141568,141568,http://www.billboard.com/charts/hot-100/2006-06-10,2006-06-10,100,Love,Keyshia Cole (6-2006),LoveKeyshia Cole,1,88.0,19,19,2006,6,10
193162,193162,http://www.billboard.com/charts/hot-100/1980-08-02,1980-08-02,99,Should've Never Let You Go,Neil Sedaka & Dara Sedaka (8-1980),Should've Never Let You GoNeil Sedaka & Dara Sedaka,1,63.0,19,19,1980,8,2
193163,193163,http://www.billboard.com/charts/hot-100/1999-10-16,1999-10-16,99,Beautiful Stranger,Madonna (10-1999),Beautiful StrangerMadonna,1,92.0,19,19,1999,10,16
193198,193198,http://www.billboard.com/charts/hot-100/2001-11-17,2001-11-17,100,Contagious,The Isley Brothers Featuring Ronald Isley (11-2001),ContagiousThe Isley Brothers Featuring Ronald Isley,1,91.0,19,19,2001,11,17
139284,139284,http://www.billboard.com/charts/hot-100/1990-12-15,1990-12-15,92,Fly To the Angels,Slaughter (12-1990),Fly To the AngelsSlaughter,1,64.0,19,18,1990,12,15
139309,139309,http://www.billboard.com/charts/hot-100/1983-03-05,1983-03-05,93,Hand To Hold On To,John Cougar (3-1983),Hand To Hold On ToJohn Cougar,1,85.0,19,18,1983,3,5
139454,139454,http://www.billboard.com/charts/hot-100/1989-09-30,1989-09-30,99,Headed For A Heartbreak,Winger (9-1989),Headed For A HeartbreakWinger,1,75.0,19,18,1989,9,30
190863,190863,http://www.billboard.com/charts/hot-100/1987-02-28,1987-02-28,92,All I Wanted,Kansas (2-1987),All I WantedKansas,1,82.0,19,18,1987,2,28
190885,190885,http://www.billboard.com/charts/hot-100/1982-08-28,1982-08-28,93,Personally,Karla Bonoff (8-1982),PersonallyKarla Bonoff,1,35.0,19,18,1982,8,28
190962,190962,http://www.billboard.com/charts/hot-100/1978-12-16,1978-12-16,96,Dance (Disco Heat),Sylvester (12-1978),Dance (Disco Heat)Sylvester,1,65.0,19,18,1978,12,16
191094,191094,http://www.billboard.com/charts/hot-100/1989-10-21,1989-10-21,100,Talk It Over,Grayson Hugh (10-1989),Talk It OverGrayson Hugh,1,89.0,19,18,1989,10,21
246710,246710,http://www.billboard.com/charts/hot-100/1984-04-07,1984-04-07,94,Yah Mo B There,James Ingram With Michael McDonald (4-1984),Yah Mo B ThereJames Ingram With Michael McDonald,1,77.0,19,18,1984,4,7
137205,137205,http://www.billboard.com/charts/hot-100/1992-06-27,1992-06-27,89,I'm The One You Need,Jody Watley (6-1992),I'm The One You NeedJody Watley,1,72.0,19,17,1992,6,27
137206,137206,http://www.billboard.com/charts/hot-100/2008-05-03,2008-05-03,89,Feedback,Janet (5-2008),FeedbackJanet,1,82.0,19,17,2008,5,3
137251,137251,http://www.billboard.com/charts/hot-100/1981-09-19,1981-09-19,91,In The Air Tonight,Phil Collins (9-1981),In The Air TonightPhil Collins,1,74.0,19,17,1981,9,19
137430,137430,http://www.billboard.com/charts/hot-100/1993-09-04,1993-09-04,99,"Girl, I've Been Hurt",Snow (9-1993),"Girl, I've Been HurtSnow",1,84.0,19,17,1993,9,4
188505,188505,http://www.billboard.com/charts/hot-100/1988-10-22,1988-10-22,92,All Fired Up,Pat Benatar (10-1988),All Fired UpPat Benatar,1,85.0,19,17,1988,10,22
188604,188604,http://www.billboard.com/charts/hot-100/1987-01-17,1987-01-17,96,(Forever) Live And Die,Orchestral Manoeuvres In The Dark (1-1987),(Forever) Live And DieOrchestral Manoeuvres In The Dark,1,73.0,19,17,1987,1,17
117197,117197,http://www.billboard.com/charts/hot-100/1969-02-22,1969-02-22,34,Stand By Your Man,Tammy Wynette (2-1969),Stand By Your ManTammy Wynette,1,24.0,19,16,1969,2,22
133785,133785,http://www.billboard.com/charts/hot-100/1974-06-08,1974-06-08,57,My Mistake (Was To Love You),Diana Ross & Marvin Gaye (6-1974),My Mistake (Was To Love You)Diana Ross & Marvin Gaye,1,37.0,19,16,1974,6,8
134680,134680,http://www.billboard.com/charts/hot-100/1985-07-13,1985-07-13,94,One Lonely Night,REO Speedwagon (7-1985),One Lonely NightREO Speedwagon,1,83.0,19,16,1985,7,13
134735,134735,http://www.billboard.com/charts/hot-100/2005-06-18,2005-06-18,96,Number One Spot,Ludacris (6-2005),Number One SpotLudacris,1,79.0,19,16,2005,6,18
134760,134760,http://www.billboard.com/charts/hot-100/1980-01-26,1980-01-26,97,I Want You Tonight,Pablo Cruise (1-1980),I Want You TonightPablo Cruise,1,58.0,19,16,1980,1,26
134761,134761,http://www.billboard.com/charts/hot-100/1981-07-04,1981-07-04,97,I Missed Again,Phil Collins (7-1981),I Missed AgainPhil Collins,1,93.0,19,16,1981,7,4
134784,134784,http://www.billboard.com/charts/hot-100/1984-02-25,1984-02-25,98,If I'd Been The One,Thirty Eight Special (2-1984),If I'd Been The OneThirty Eight Special,1,69.0,19,16,1984,2,25
134831,134831,http://www.billboard.com/charts/hot-100/1985-10-19,1985-10-19,99,Life In One Day,Howard Jones (10-1985),Life In One DayHoward Jones,1,86.0,19,16,1985,10,19
185714,185714,http://www.billboard.com/charts/hot-100/1978-07-15,1978-07-15,86,Deacon Blues,Steely Dan (7-1978),Deacon BluesSteely Dan,1,77.0,19,16,1978,7,15
185781,185781,http://www.billboard.com/charts/hot-100/1980-10-18,1980-10-18,90,Boulevard,Jackson Browne (10-1980),BoulevardJackson Browne,1,80.0,19,16,1980,10,18
185810,185810,http://www.billboard.com/charts/hot-100/1986-09-20,1986-09-20,91,All The Love In The World,The Outfield (9-1986),All The Love In The WorldThe Outfield,1,73.0,19,16,1986,9,20
185869,185869,http://www.billboard.com/charts/hot-100/1984-10-20,1984-10-20,93,All Of You,Julio Iglesias & Diana Ross (10-1984),All Of YouJulio Iglesias & Diana Ross,1,79.0,19,16,1984,10,20
185896,185896,http://www.billboard.com/charts/hot-100/1990-08-11,1990-08-11,94,Sittin' In The Lap Of Luxury,Louie Louie (8-1990),Sittin' In The Lap Of LuxuryLouie Louie,1,88.0,19,16,1990,8,11
186006,186006,http://www.billboard.com/charts/hot-100/1990-09-15,1990-09-15,98,Don't Go Away Mad (Just Go Away),Motley Crue (9-1990),Don't Go Away Mad (Just Go Away)Motley Crue,1,93.0,19,16,1990,9,15
186060,186060,http://www.billboard.com/charts/hot-100/1988-01-30,1988-01-30,100,Skeletons,Stevie Wonder (1-1988),SkeletonsStevie Wonder,1,86.0,19,16,1988,1,30
228007,228007,http://www.billboard.com/charts/hot-100/2009-11-14,2009-11-14,85,Be On You,Flo Rida Featuring Ne-Yo (11-2009),Be On YouFlo Rida Featuring Ne-Yo,2,59.0,19,16,2009,11,14
231415,231415,http://www.billboard.com/charts/hot-100/1987-02-07,1987-02-07,100,"The Future's So Bright, I Gotta Wear Shades",Timbuk 3 (2-1987),"The Future's So Bright, I Gotta Wear ShadesTimbuk 3",1,71.0,19,16,1987,2,7
261021,261021,http://www.billboard.com/charts/hot-100/1958-12-27,1958-12-27,91,There Goes My Heart,Joni James (12-1958),There Goes My HeartJoni James,1,65.0,19,16,1958,12,27
264787,264787,http://www.billboard.com/charts/hot-100/1980-05-10,1980-05-10,99,Three Times In Love,Tommy James (5-1980),Three Times In LoveTommy James,1,91.0,19,16,1980,5,10
114782,114782,http://www.billboard.com/charts/hot-100/1975-08-16,1975-08-16,56,Slippery When Wet,Commodores (8-1975),Slippery When WetCommodores,1,19.0,19,15,1975,8,16
114892,114892,http://www.billboard.com/charts/hot-100/1973-08-04,1973-08-04,59,"Daddy Could Swear, I Declare",Gladys Knight And The Pips (8-1973),"Daddy Could Swear, I DeclareGladys Knight And The Pips",1,47.0,19,15,1973,8,4
115632,115632,http://www.billboard.com/charts/hot-100/1980-05-17,1980-05-17,91,And The Beat Goes On,The Whispers (5-1980),And The Beat Goes OnThe Whispers,1,62.0,19,15,1980,5,17
115707,115707,http://www.billboard.com/charts/hot-100/2001-09-29,2001-09-29,94,Purple Hills,D12 (9-2001),Purple HillsD12,1,80.0,19,15,2001,9,29
115708,115708,http://www.billboard.com/charts/hot-100/1980-11-08,1980-11-08,94,Don't Ask Me Why,Billy Joel (11-1980),Don't Ask Me WhyBilly Joel,1,82.0,19,15,1980,11,8
115871,115871,http://www.billboard.com/charts/hot-100/2001-09-08,2001-09-08,99,Pop,'N Sync (9-2001),Pop'N Sync,1,90.0,19,15,2001,9,8
115898,115898,http://www.billboard.com/charts/hot-100/1979-05-19,1979-05-19,100,Precious Love,Bob Welch (5-1979),Precious LoveBob Welch,1,46.0,19,15,1979,5,19
130168,130168,http://www.billboard.com/charts/hot-100/1970-01-31,1970-01-31,35,Evil Woman Don't Play Your Games With Me,CROW (1-1970),Evil Woman Don't Play Your Games With MeCROW,1,27.0,19,15,1970,1,31
131512,131512,http://www.billboard.com/charts/hot-100/1960-05-07,1960-05-07,83,Little Bitty Girl,Bobby Rydell (5-1960),Little Bitty GirlBobby Rydell,1,54.0,19,15,1960,5,7
131553,131553,http://www.billboard.com/charts/hot-100/1981-05-02,1981-05-02,85,Hearts On Fire,Randy Meisner (5-1981),Hearts On FireRandy Meisner,1,63.0,19,15,1981,5,2
131779,131779,http://www.billboard.com/charts/hot-100/1985-08-31,1985-08-31,95,Just As I Am,Air Supply (8-1985),Just As I AmAir Supply,1,82.0,19,15,1985,8,31
131840,131840,http://www.billboard.com/charts/hot-100/2000-06-24,2000-06-24,98,Goodbye Earl,Dixie Chicks (6-2000),Goodbye EarlDixie Chicks,1,96.0,19,15,2000,6,24
232419,232419,http://www.billboard.com/charts/hot-100/1987-05-02,1987-05-02,63,The Honeythief,Hipsway (5-1987),The HoneythiefHipsway,1,43.0,19,15,1987,5,2
233013,233013,http://www.billboard.com/charts/hot-100/1975-07-12,1975-07-12,82,The Last Farewell,Roger Whittaker (7-1975),The Last FarewellRoger Whittaker,1,36.0,19,15,1975,7,12
248373,248373,http://www.billboard.com/charts/hot-100/1970-02-28,1970-02-28,32,Walkin' In The Rain,Jay & The Americans (2-1970),Walkin' In The RainJay & The Americans,1,28.0,19,15,1970,2,28
253389,253389,http://www.billboard.com/charts/hot-100/1991-07-06,1991-07-06,83,What Comes Naturally,Sheena Easton (7-1991),What Comes NaturallySheena Easton,1,66.0,19,15,1991,7,6
259732,259732,http://www.billboard.com/charts/hot-100/1976-04-03,1976-04-03,76,The White Knight,Cledus Maggard And The Citizen's Band (4-1976),The White KnightCledus Maggard And The Citizen's Band,1,53.0,19,15,1976,4,3
96837,96837,http://www.billboard.com/charts/hot-100/1984-03-17,1984-03-17,78,Middle Of The Road,Pretenders (3-1984),Middle Of The RoadPretenders,1,56.0,19,14,1984,3,17
111382,111382,http://www.billboard.com/charts/hot-100/1973-02-17,1973-02-17,56,Pieces Of April,Three Dog Night (2-1973),Pieces Of AprilThree Dog Night,1,43.0,19,14,1973,2,17
111776,111776,http://www.billboard.com/charts/hot-100/1979-08-18,1979-08-18,69,Does Your Mother Know,ABBA (8-1979),Does Your Mother KnowABBA,1,29.0,19,14,1979,8,18
112222,112222,http://www.billboard.com/charts/hot-100/1984-12-01,1984-12-01,89,Swept Away,Diana Ross (12-1984),Swept AwayDiana Ross,1,71.0,19,14,1984,12,1
112223,112223,http://www.billboard.com/charts/hot-100/1986-08-23,1986-08-23,89,Secret Separation,The Fixx (8-1986),Secret SeparationThe Fixx,1,77.0,19,14,1986,8,23
112390,112390,http://www.billboard.com/charts/hot-100/1982-08-21,1982-08-21,95,Still They Ride,Journey (8-1982),Still They RideJourney,1,57.0,19,14,1982,8,21
112391,112391,http://www.billboard.com/charts/hot-100/1986-05-31,1986-05-31,95,So Far Away,Dire Straits (5-1986),So Far AwayDire Straits,1,75.0,19,14,1986,5,31
112504,112504,http://www.billboard.com/charts/hot-100/1979-08-25,1979-08-25,99,Do It Or Die,Atlanta Rhythm Section (8-1979),Do It Or DieAtlanta Rhythm Section,1,66.0,19,14,1979,8,25
112538,112538,http://www.billboard.com/charts/hot-100/1995-04-22,1995-04-22,100,Bang And Blame,R.E.M. (4-1995),Bang And BlameR.E.M.,1,91.0,19,14,1995,4,22
225328,225328,http://www.billboard.com/charts/hot-100/1989-07-22,1989-07-22,98,Veronica,Elvis Costello (7-1989),VeronicaElvis Costello,1,73.0,19,14,1989,7,22
60724,60724,http://www.billboard.com/charts/hot-100/1998-11-28,1998-11-28,51,Still A G Thang,Snoop Dogg (11-1998),Still A G ThangSnoop Dogg,1,44.0,19,13,1998,11,28
61073,61073,http://www.billboard.com/charts/hot-100/1963-11-09,1963-11-09,60,Part Time Love,Little Johnny Taylor (11-1963),Part Time LoveLittle Johnny Taylor,1,29.0,19,13,1963,11,9
92032,92032,http://www.billboard.com/charts/hot-100/1976-05-29,1976-05-29,43,Happy Music,The Blackbyrds (5-1976),Happy MusicThe Blackbyrds,1,19.0,19,13,1976,5,29
92524,92524,http://www.billboard.com/charts/hot-100/1963-01-26,1963-01-26,57,Let's Go (pony),The Routers (1-1963),Let's Go (pony)The Routers,1,48.0,19,13,1963,1,26
92687,92687,http://www.billboard.com/charts/hot-100/1962-03-03,1962-03-03,62,Letter Full Of Tears,Gladys Knight And The Pips (3-1962),Letter Full Of TearsGladys Knight And The Pips,1,37.0,19,13,1962,3,3
92688,92688,http://www.billboard.com/charts/hot-100/1974-06-29,1974-06-29,62,I'm In Love,Aretha Franklin (6-1974),I'm In LoveAretha Franklin,1,37.0,19,13,1974,6,29
93291,93291,http://www.billboard.com/charts/hot-100/1985-11-16,1985-11-16,88,Four In The Morning (I Can't Take Anymore),Night Ranger (11-1985),Four In The Morning (I Can't Take Anymore)Night Ranger,1,72.0,19,13,1985,11,16
93398,93398,http://www.billboard.com/charts/hot-100/2012-06-30,2012-06-30,93,Eyes Open,Taylor Swift (6-2012),Eyes OpenTaylor Swift,1,87.0,19,13,2012,6,30
108209,108209,http://www.billboard.com/charts/hot-100/1983-09-17,1983-09-17,78,Rock 'n' Roll Is King,Electric Light Orchestra (9-1983),Rock 'n' Roll Is KingElectric Light Orchestra,1,57.0,19,13,1983,9,17
108501,108501,http://www.billboard.com/charts/hot-100/1988-12-10,1988-12-10,91,A Word In Spanish,Elton John (12-1988),A Word In SpanishElton John,1,76.0,19,13,1988,12,10
108636,108636,http://www.billboard.com/charts/hot-100/1987-09-12,1987-09-12,96,Seven Wonders,Fleetwood Mac (9-1987),Seven WondersFleetwood Mac,1,68.0,19,13,1987,9,12
226103,226103,http://www.billboard.com/charts/hot-100/1966-10-01,1966-10-01,44,Wade In The Water,Ramsey Lewis (10-1966),Wade In The WaterRamsey Lewis,1,35.0,19,13,1966,10,1
242753,242753,http://www.billboard.com/charts/hot-100/1992-06-27,1992-06-27,96,Will You Marry Me?,Paula Abdul (6-1992),Will You Marry Me?Paula Abdul,1,70.0,19,13,1992,6,27
258777,258777,http://www.billboard.com/charts/hot-100/1981-07-25,1981-07-25,96,The Waiting,Tom Petty And The Heartbreakers (7-1981),The WaitingTom Petty And The Heartbreakers,1,78.0,19,13,1981,7,25
32363,32363,http://www.billboard.com/charts/hot-100/1965-02-13,1965-02-13,37,Don't Forget I Still Love You,Bobbi Martin (2-1965),Don't Forget I Still Love YouBobbi Martin,1,27.0,19,12,1965,2,13
56206,56206,http://www.billboard.com/charts/hot-100/1971-10-30,1971-10-30,44,Rain Dance,The Guess Who (10-1971),Rain DanceThe Guess Who,1,33.0,19,12,1971,10,30
56612,56612,http://www.billboard.com/charts/hot-100/1962-05-19,1962-05-19,54,She Can't Find Her Keys,Paul Petersen (5-1962),She Can't Find Her KeysPaul Petersen,1,33.0,19,12,1962,5,19
57228,57228,http://www.billboard.com/charts/hot-100/1961-03-18,1961-03-18,73,All In My Mind,Maxine Brown (3-1961),All In My MindMaxine Brown,1,44.0,19,12,1961,3,18
57511,57511,http://www.billboard.com/charts/hot-100/2008-07-19,2008-07-19,84,Bye Bye,Mariah Carey (7-2008),Bye ByeMariah Carey,1,69.0,19,12,2008,7,19
87692,87692,http://www.billboard.com/charts/hot-100/1974-03-09,1974-03-09,40,Midnight Rider,Gregg Allman (3-1974),Midnight RiderGregg Allman,1,27.0,19,12,1974,3,9
87904,87904,http://www.billboard.com/charts/hot-100/1962-03-31,1962-03-31,45,I'm Blue (The Gong-Gong Song),The Ikettes (3-1962),I'm Blue (The Gong-Gong Song)The Ikettes,1,37.0,19,12,1962,3,31
88139,88139,http://www.billboard.com/charts/hot-100/1975-02-08,1975-02-08,51,Free Bird,Lynyrd Skynyrd (2-1975),Free BirdLynyrd Skynyrd,1,19.0,19,12,1975,2,8
88550,88550,http://www.billboard.com/charts/hot-100/1975-08-16,1975-08-16,63,Every Time You Touch Me (I Get High),Charlie Rich (8-1975),Every Time You Touch Me (I Get High)Charlie Rich,1,47.0,19,12,1975,8,16
88884,88884,http://www.billboard.com/charts/hot-100/2016-02-06,2016-02-06,75,I'll Show You,Justin Bieber (2-2016),I'll Show YouJustin Bieber,1,67.0,19,12,2016,2,6
221568,221568,http://www.billboard.com/charts/hot-100/1978-06-03,1978-06-03,93,Two Doors Down,Dolly Parton (6-1978),Two Doors DownDolly Parton,1,36.0,19,12,1978,6,3
